"Full Complaint ID","Complaint Year Number","Month Number","Record Create Date","Complaint Precinct Code","Patrol Borough Name","County","Law Code Category Description","Offense Description","PD Code Description","Bias Motive Description","Offense Category","Arrest Date","Arrest Id"
"202507513864317","2025","10","10/05/2025","75","PATROL BORO BKLYN NORTH","KINGS","FELONY","FELONY ASSAULT","ASSAULT 2,1,UNCLASSIFIED","ANTI-TRANSGENDER","Gender",,
"202508412526717","2025","7","07/11/2025","84","PATROL BORO BKLYN NORTH","KINGS","FELONY","FELONY ASSAULT","ASSAULT 2,1,UNCLASSIFIED","ANTI-MALE HOMOSEXUAL (GAY)","Sexual Orientation",,
"202511312887917","2025","9","10/01/2025","113","PATROL BORO QUEENS SOUTH","QUEENS","FELONY","FELONY ASSAULT","ASSAULT 2,1,UNCLASSIFIED","ANTI-MALE HOMOSEXUAL (GAY)","Sexual Orientation",,
"202506112226417","2025","3","03/11/2025","61","PATROL BORO BKLYN SOUTH","KINGS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-FEMALE HOMOSEXUAL (LESBIAN)","Sexual Orientation",,
"202509012190017","2025","3","03/02/2025","90","PATROL BORO BKLYN NORTH","KINGS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-WHITE","Race/Color",,
"202510212867017","2025","12","12/02/2025","102","PATROL BORO QUEENS SOUTH","QUEENS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-MUSLIM","Religion/Religious Practice",,
"202510412819517","2025","11","11/04/2025","104","PATROL BORO QUEENS NORTH","QUEENS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-HISPANIC","Ethnicity/National Origin/Ancestry",,
"202510712470417","2025","6","06/11/2025","107","PATROL BORO QUEENS SOUTH","QUEENS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-HISPANIC","Ethnicity/National Origin/Ancestry",,
"202511512346817","2025","3","03/25/2025","115","PATROL BORO QUEENS NORTH","QUEENS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-BLACK","Race/Color",,
"202500512540817","2025","7","08/27/2025","5","PATROL BORO MAN SOUTH","NEW YORK","MISDEMEANOR","PETIT LARCENY","LARCENY,PETIT FROM OPEN AREAS,","ANTI-MALE HOMOSEXUAL (GAY)","Sexual Orientation",,
"202500912547317","2025","9","09/11/2025","9","PATROL BORO MAN SOUTH","NEW YORK","FELONY","MISCELLANEOUS PENAL LAW","MAKING TERRORISTIC THREAT","ANTI-BLACK","Race/Color",,
"202501412750317","2025","5","05/11/2025","14","PATROL BORO MAN SOUTH","NEW YORK","FELONY","ROBBERY","ROBBERY,PERSONAL ELECTRONIC DEVICE","ANTI-MALE HOMOSEXUAL (GAY)","Sexual Orientation",,
"202501712163017","2025","3","03/21/2025","17","PATROL BORO MAN SOUTH","NEW YORK","MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES","MENACING,UNCLASSIFIED","ANTI-ASIAN","Race/Color",,
"202501812560017","2025","5","05/19/2025","18","PATROL BORO MAN SOUTH","NEW YORK","FELONY","FELONY ASSAULT","STRANGULATION 1ST","ANTI-TRANSGENDER","Gender",,
"202501812899617","2025","8","08/26/2025","18","PATROL BORO MAN SOUTH","NEW YORK","FELONY","MISCELLANEOUS PENAL LAW","TERRORISM PROVIDE SUPPORT","ANTI-OTHER RELIGION","Religion/Religious Practice",,
"202502012313417","2025","6","06/16/2025","20","PATROL BORO MAN NORTH","NEW YORK","FELONY","ROBBERY","ROBBERY,POCKETBOOK/CARRIED BAG","ANTI-MALE HOMOSEXUAL (GAY)","Sexual Orientation",,
"202504213226417","2025","12","12/07/2025","42","PATROL BORO BRONX","BRONX","MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES","MENACING,UNCLASSIFIED","ANTI-MALE HOMOSEXUAL (GAY)","Sexual Orientation",,
"202504512945217","2025","11","11/19/2025","45","PATROL BORO BRONX","BRONX","MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES","MENACING,UNCLASSIFIED","ANTI-CATHOLIC","Religion/Religious Practice",,
"202504712552517","2025","4","04/17/2025","47","PATROL BORO BRONX","BRONX","FELONY","ROBBERY","ROBBERY,OPEN AREA UNCLASSIFIED","ANTI-MALE HOMOSEXUAL (GAY)","Sexual Orientation",,
"202506012286317","2025","3","03/24/2025","60","PATROL BORO BKLYN SOUTH","KINGS","FELONY","ROBBERY","ROBBERY,CLOTHING","ANTI-BLACK","Race/Color",,
"202506612215517","2025","3","03/17/2025","66","PATROL BORO BKLYN SOUTH","KINGS","MISDEMEANOR","PETIT LARCENY","LARCENY,PETIT FROM BUILDING,UN","ANTI-OTHER ETHNICITY","Ethnicity/National Origin/Ancestry",,
"202507012537117","2025","6","06/27/2025","70","PATROL BORO BKLYN SOUTH","KINGS","FELONY","MISCELLANEOUS PENAL LAW","MENACING 1ST DEGREE (VICT NOT","ANTI-MUSLIM","Religion/Religious Practice",,
"202507112411017","2025","6","06/21/2025","71","PATROL BORO BKLYN SOUTH","KINGS","MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES","MENACING,UNCLASSIFIED","ANTI-BLACK","Race/Color",,
"202507912431617","2025","5","05/09/2025","79","PATROL BORO BKLYN NORTH","KINGS","FELONY","ROBBERY","ROBBERY,PERSONAL ELECTRONIC DEVICE","ANTI-ASIAN","Race/Color",,
"202508412622417","2025","8","08/19/2025","84","PATROL BORO BKLYN NORTH","KINGS","VIOLATION","HARRASSMENT 2","HARASSMENT,SUBD 3,4,5","ANTI-ASIAN","Race/Color",,
"202509412355317","2025","7","07/08/2025","94","PATROL BORO BKLYN NORTH","KINGS","FELONY","BURGLARY","BURGLARY,COMMERCIAL,NIGHT","ANTI-BLACK","Race/Color",,
"202510112402917","2025","6","06/25/2025","101","PATROL BORO QUEENS SOUTH","QUEENS","FELONY","FELONY ASSAULT","STRANGULATION 1ST","ANTI-GENDER NON-CONFORMING","Gender",,
"202510712792817","2025","11","11/02/2025","107","PATROL BORO QUEENS SOUTH","QUEENS","FELONY","MISCELLANEOUS PENAL LAW","MAKING TERRORISTIC THREAT","ANTI-MUSLIM","Religion/Religious Practice",,
"202510912486617","2025","4","04/21/2025","109","PATROL BORO QUEENS NORTH","QUEENS","FELONY","MISCELLANEOUS PENAL LAW","MAKING TERRORISTIC THREAT","ANTI-BUDDHIST","Religion/Religious Practice",,
"202510912493317","2025","4","04/22/2025","109","PATROL BORO QUEENS NORTH","QUEENS","FELONY","MISCELLANEOUS PENAL LAW","MAKING TERRORISTIC THREAT","ANTI-BUDDHIST","Religion/Religious Practice",,
"202510912499417","2025","4","04/24/2025","109","PATROL BORO QUEENS NORTH","QUEENS","FELONY","MISCELLANEOUS PENAL LAW","MAKING TERRORISTIC THREAT","ANTI-BUDDHIST","Religion/Religious Practice",,
"202510912503517","2025","4","04/25/2025","109","PATROL BORO QUEENS NORTH","QUEENS","FELONY","MISCELLANEOUS PENAL LAW","MAKING TERRORISTIC THREAT","ANTI-BUDDHIST","Religion/Religious Practice",,
"202510912505317","2025","4","04/25/2025","109","PATROL BORO QUEENS NORTH","QUEENS","FELONY","MISCELLANEOUS PENAL LAW","MAKING TERRORISTIC THREAT","ANTI-BUDDHIST","Religion/Religious Practice",,
"202510912514917","2025","4","04/28/2025","109","PATROL BORO QUEENS NORTH","QUEENS","FELONY","MISCELLANEOUS PENAL LAW","MAKING TERRORISTIC THREAT","ANTI-BUDDHIST","Religion/Religious Practice",,
"202511112207817","2025","4","04/21/2025","111","PATROL BORO QUEENS NORTH","QUEENS","FELONY","MISCELLANEOUS PENAL LAW","MAKING TERRORISTIC THREAT","ANTI-BUDDHIST","Religion/Religious Practice",,
"202511312308117","2025","3","03/26/2025","113","PATROL BORO QUEENS SOUTH","QUEENS","MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES","MENACING,UNCLASSIFIED","ANTI-MUSLIM","Religion/Religious Practice",,
"202500712548117","2025","10","10/20/2025","7","PATROL BORO MAN SOUTH","NEW YORK","MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","ANTI-MALE HOMOSEXUAL (GAY)","Sexual Orientation",,
"202500712566517","2025","11","11/02/2025","7","PATROL BORO MAN SOUTH","NEW YORK","MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","ANTI-FEMALE","Gender",,
"202500712566617","2025","11","11/02/2025","7","PATROL BORO MAN SOUTH","NEW YORK","MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","ANTI-FEMALE","Gender",,
"202500912696317","2025","11","11/25/2025","9","PATROL BORO MAN SOUTH","NEW YORK","MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","ANTI-ASIAN","Race/Color",,
"202501312832117","2025","9","09/14/2025","13","PATROL BORO MAN SOUTH","NEW YORK","MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","ANTI-WHITE","Race/Color",,
"202501412984617","2025","6","06/22/2025","14","PATROL BORO MAN SOUTH","NEW YORK","MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","ANTI-MALE HOMOSEXUAL (GAY)","Sexual Orientation",,
"202501813030917","2025","9","10/01/2025","18","PATROL BORO MAN SOUTH","NEW YORK","MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","ANTI-MALE HOMOSEXUAL (GAY)","Sexual Orientation",,
"202504512463217","2025","6","06/01/2025","45","PATROL BORO BRONX","BRONX","MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","ANTI-MALE HOMOSEXUAL (GAY)","Sexual Orientation",,
"202507812370617","2025","7","07/11/2025","78","PATROL BORO BKLYN SOUTH","KINGS","MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","ANTI-TRANSGENDER","Gender",,
"202507913038617","2025","12","12/03/2025","79","PATROL BORO BKLYN NORTH","KINGS","MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","ANTI-SIKH","Religion/Religious Practice",,
"202508112486517","2025","8","08/08/2025","81","PATROL BORO BKLYN NORTH","KINGS","MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","ANTI-TRANSGENDER","Gender",,
"202508312425817","2025","5","05/16/2025","83","PATROL BORO BKLYN NORTH","KINGS","MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","ANTI-OTHER ETHNICITY","Ethnicity/National Origin/Ancestry",,
"202509012835817","2025","12","12/05/2025","90","PATROL BORO BKLYN NORTH","KINGS","MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","ANTI-MUSLIM","Religion/Religious Practice",,
"202509412490517","2025","9","09/30/2025","94","PATROL BORO BKLYN NORTH","KINGS","MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","ANTI-BLACK","Race/Color",,
"202510913315217","2025","11","11/16/2025","109","PATROL BORO QUEENS NORTH","QUEENS","MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","ANTI-ASIAN","Race/Color",,
"202511112248617","2025","5","05/20/2025","111","PATROL BORO QUEENS NORTH","QUEENS","MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","ANTI-ASIAN","Race/Color",,
"202501813251117","2025","12","12/02/2025","18","PATROL BORO MAN SOUTH","NEW YORK","MISDEMEANOR","OFF. AGNST PUB ORD SENSBLTY &","AGGRAVATED HARASSMENT 2","ANTI-MALE HOMOSEXUAL (GAY)","Sexual Orientation",,
"202502312484517","2025","7","07/01/2025","23","PATROL BORO MAN NORTH","NEW YORK","MISDEMEANOR","OFF. AGNST PUB ORD SENSBLTY &","AGGRAVATED HARASSMENT 2","ANTI-MALE HOMOSEXUAL (GAY)","Sexual Orientation",,
"202502312485117","2025","7","07/02/2025","23","PATROL BORO MAN NORTH","NEW YORK","MISDEMEANOR","OFF. AGNST PUB ORD SENSBLTY &","AGGRAVATED HARASSMENT 2","ANTI-MALE HOMOSEXUAL (GAY)","Sexual Orientation",,
"202502812571117","2025","9","09/29/2025","28","PATROL BORO MAN NORTH","NEW YORK","MISDEMEANOR","OFF. AGNST PUB ORD SENSBLTY &","AGGRAVATED HARASSMENT 2","ANTI-MALE HOMOSEXUAL (GAY)","Sexual Orientation",,
"202503012122117","2025","2","02/06/2025","30","PATROL BORO MAN NORTH","NEW YORK","MISDEMEANOR","OFF. AGNST PUB ORD SENSBLTY &","AGGRAVATED HARASSMENT 2","ANTI-OTHER ETHNICITY","Ethnicity/National Origin/Ancestry",,
"202503012553817","2025","11","11/27/2025","30","PATROL BORO MAN NORTH","NEW YORK","MISDEMEANOR","OFF. AGNST PUB ORD SENSBLTY &","AGGRAVATED HARASSMENT 2","ANTI-MALE HOMOSEXUAL (GAY)","Sexual Orientation",,
"202506012239417","2025","3","03/08/2025","60","PATROL BORO BKLYN SOUTH","KINGS","MISDEMEANOR","OFF. AGNST PUB ORD SENSBLTY &","AGGRAVATED HARASSMENT 2","ANTI-MALE HOMOSEXUAL (GAY)","Sexual Orientation",,
"202506212756917","2025","10","10/10/2025","62","PATROL BORO BKLYN SOUTH","KINGS","MISDEMEANOR","OFF. AGNST PUB ORD SENSBLTY &","AGGRAVATED HARASSMENT 2","ANTI-MUSLIM","Religion/Religious Practice",,
"202507212776517","2025","12","12/11/2025","72","PATROL BORO BKLYN SOUTH","KINGS","MISDEMEANOR","OFF. AGNST PUB ORD SENSBLTY &","AGGRAVATED HARASSMENT 2","ANTI-HISPANIC","Ethnicity/National Origin/Ancestry",,
"202508312981917","2025","11","11/20/2025","83","PATROL BORO BKLYN NORTH","KINGS","MISDEMEANOR","OFF. AGNST PUB ORD SENSBLTY &","AGGRAVATED HARASSMENT 2","ANTI-MALE HOMOSEXUAL (GAY)","Sexual Orientation",,
"202508412419017","2025","5","05/27/2025","84","PATROL BORO BKLYN NORTH","KINGS","MISDEMEANOR","OFF. AGNST PUB ORD SENSBLTY &","AGGRAVATED HARASSMENT 2","ANTI-MUSLIM","Religion/Religious Practice",,
"202509012669817","2025","9","09/29/2025","90","PATROL BORO BKLYN NORTH","KINGS","MISDEMEANOR","OFF. AGNST PUB ORD SENSBLTY &","AGGRAVATED HARASSMENT 2","ANTI-MUSLIM","Religion/Religious Practice",,
"202510412742217","2025","10","10/06/2025","104","PATROL BORO QUEENS NORTH","QUEENS","MISDEMEANOR","OFF. AGNST PUB ORD SENSBLTY &","AGGRAVATED HARASSMENT 2","ANTI-MUSLIM","Religion/Religious Practice",,
"202510912928117","2025","8","08/11/2025","109","PATROL BORO QUEENS NORTH","QUEENS","MISDEMEANOR","OFF. AGNST PUB ORD SENSBLTY &","AGGRAVATED HARASSMENT 2","ANTI-MALE HOMOSEXUAL (GAY)","Sexual Orientation",,
"202511412771817","2025","6","06/27/2025","114","PATROL BORO QUEENS NORTH","QUEENS","MISDEMEANOR","OFF. AGNST PUB ORD SENSBLTY &","AGGRAVATED HARASSMENT 2","ANTI-MUSLIM","Religion/Religious Practice",,
"202507812606317","2025","11","12/08/2025","78","PATROL BORO BKLYN SOUTH","KINGS","MISDEMEANOR","OFF. AGNST PUB ORD SENSBLTY &","AGGRAVATED HARASSMENT 2","ANTI-WHITE","Race/Color",,
"202508812223117","2025","4","04/13/2025","88","PATROL BORO BKLYN NORTH","KINGS","MISDEMEANOR","OFF. AGNST PUB ORD SENSBLTY &","AGGRAVATED HARASSMENT 2","ANTI-ASIAN","Race/Color",,
"202509012633817","2025","9","09/16/2025","90","PATROL BORO BKLYN NORTH","KINGS","MISDEMEANOR","OFF. AGNST PUB ORD SENSBLTY &","AGGRAVATED HARASSMENT 2","ANTI-WHITE","Race/Color",,
"202510212075517","2025","1","01/02/2025","102","PATROL BORO QUEENS SOUTH","QUEENS","MISDEMEANOR","OFF. AGNST PUB ORD SENSBLTY &","AGGRAVATED HARASSMENT 2","ANTI-BLACK","Race/Color",,
"202510212082617","2025","1","01/06/2025","102","PATROL BORO QUEENS SOUTH","QUEENS","MISDEMEANOR","OFF. AGNST PUB ORD SENSBLTY &","AGGRAVATED HARASSMENT 2","ANTI-BLACK","Race/Color",,
"202510712873417","2025","11","12/05/2025","107","PATROL BORO QUEENS SOUTH","QUEENS","MISDEMEANOR","OFF. AGNST PUB ORD SENSBLTY &","AGGRAVATED HARASSMENT 2","ANTI-BLACK","Race/Color",,
"202511212587617","2025","10","10/06/2025","112","PATROL BORO QUEENS NORTH","QUEENS","MISDEMEANOR","OFF. AGNST PUB ORD SENSBLTY &","AGGRAVATED HARASSMENT 2","ANTI-ASIAN","Race/Color",,
"202500912220317","2025","3","03/25/2025","9","PATROL BORO MAN SOUTH","NEW YORK","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF 4TH, GRAFFIT","ANTI-TRANSGENDER","Gender",,
"202501912181017","2025","2","02/10/2025","19","PATROL BORO MAN NORTH","NEW YORK","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF 4TH, GRAFFIT","ANTI-MALE HOMOSEXUAL (GAY)","Sexual Orientation",,
"202504112427017","2025","5","05/17/2025","41","PATROL BORO BRONX","BRONX","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF 4TH, GRAFFIT","ANTI-CATHOLIC","Religion/Religious Practice",,
"202504212683417","2025","6","06/29/2025","42","PATROL BORO BRONX","BRONX","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF 4TH, GRAFFIT","ANTI-OTHER CHRISTIAN","Religion/Religious Practice",,
"202508312515017","2025","6","06/13/2025","83","PATROL BORO BKLYN NORTH","KINGS","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF 4TH, GRAFFIT","ANTI-LGBT (MIXED GROUP)","Sexual Orientation",,
"202508312981717","2025","11","11/20/2025","83","PATROL BORO BKLYN NORTH","KINGS","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF 4TH, GRAFFIT","ANTI-MALE HOMOSEXUAL (GAY)","Sexual Orientation",,
"202510112620417","2025","10","10/07/2025","101","PATROL BORO QUEENS SOUTH","QUEENS","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF 4TH, GRAFFIT","ANTI-LGBT (MIXED GROUP)","Sexual Orientation",,
"202510812467117","2025","5","06/15/2025","108","PATROL BORO QUEENS NORTH","QUEENS","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF 4TH, GRAFFIT","ANTI-ASIAN","Race/Color",,
"202500112869317","2025","9","09/26/2025","1","PATROL BORO MAN SOUTH","NEW YORK","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF 4TH, GRAFFIT","ANTI-BLACK","Race/Color",,
"202502412115717","2025","1","01/29/2025","24","PATROL BORO MAN NORTH","NEW YORK","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF 4TH, GRAFFIT","ANTI-BLACK","Race/Color",,
"202502512818517","2025","11","11/29/2025","25","PATROL BORO MAN NORTH","NEW YORK","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF 4TH, GRAFFIT","ANTI-BLACK","Race/Color",,
"202506112399917","2025","5","05/22/2025","61","PATROL BORO BKLYN SOUTH","KINGS","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF 4TH, GRAFFIT","ANTI-BLACK","Race/Color",,
"202506812604217","2025","11","11/05/2025","68","PATROL BORO BKLYN SOUTH","KINGS","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF 4TH, GRAFFIT","ANTI-BLACK","Race/Color",,
"202507012232417","2025","3","03/07/2025","70","PATROL BORO BKLYN SOUTH","KINGS","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF 4TH, GRAFFIT","ANTI-BLACK","Race/Color",,
"202510212311817","2025","4","04/14/2025","102","PATROL BORO QUEENS SOUTH","QUEENS","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF 4TH, GRAFFIT","ANTI-BLACK","Race/Color",,
"202510312169617","2025","1","01/23/2025","103","PATROL BORO QUEENS SOUTH","QUEENS","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF 4TH, GRAFFIT","ANTI-BLACK","Race/Color",,
"202511112137217","2025","2","02/27/2025","111","PATROL BORO QUEENS NORTH","QUEENS","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF 4TH, GRAFFIT","ANTI-BLACK","Race/Color",,
"202511112148217","2025","3","03/06/2025","111","PATROL BORO QUEENS NORTH","QUEENS","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF 4TH, GRAFFIT","ANTI-BLACK","Race/Color",,
"202511512415817","2025","4","04/15/2025","115","PATROL BORO QUEENS NORTH","QUEENS","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF 4TH, GRAFFIT","ANTI-BLACK","Race/Color",,
"202511512520417","2025","5","05/16/2025","115","PATROL BORO QUEENS NORTH","QUEENS","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF 4TH, GRAFFIT","ANTI-BLACK","Race/Color",,
"202512012785317","2025","8","08/04/2025","120","PATROL BORO STATEN ISLAND","RICHMOND","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF 4TH, GRAFFIT","ANTI-BLACK","Race/Color",,
"202501312616417","2025","7","07/07/2025","13","PATROL BORO MAN SOUTH","NEW YORK","FELONY","CRIMINAL MISCHIEF & RELATED OF","MISCHIEF,CRIMINAL,    UNCL 2ND","ANTI-BLACK","Race/Color",,
"202501412233017","2025","1","01/31/2025","14","PATROL BORO MAN SOUTH","NEW YORK","FELONY","CRIMINAL MISCHIEF & RELATED OF","MISCHIEF, CRIMINAL 3 & 2, OF M","ANTI-MALE HOMOSEXUAL (GAY)","Sexual Orientation",,
"202501712285617","2025","6","06/30/2025","17","PATROL BORO MAN SOUTH","NEW YORK","FELONY","CRIMINAL MISCHIEF & RELATED OF","MISCHIEF,CRIMINAL,    UNCL 2ND","ANTI-OTHER CHRISTIAN","Religion/Religious Practice",,
"202504912184417","2025","2","02/10/2025","49","PATROL BORO BRONX","BRONX","FELONY","CRIMINAL MISCHIEF & RELATED OF","MISCHIEF,CRIMINAL,    UNCL 2ND","ANTI-MUSLIM","Religion/Religious Practice",,
"202504912923517","2025","9","09/30/2025","49","PATROL BORO BRONX","BRONX","FELONY","CRIMINAL MISCHIEF & RELATED OF","MISCHIEF,CRIMINAL,    UNCL 2ND","ANTI-OTHER CHRISTIAN","Religion/Religious Practice",,
"202506012370217","2025","3","04/19/2025","60","PATROL BORO BKLYN SOUTH","KINGS","FELONY","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MIS 2 & 3","ANTI-BLACK","Race/Color",,
"202506312579817","2025","9","09/24/2025","63","PATROL BORO BKLYN SOUTH","KINGS","FELONY","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MIS 2 & 3","ANTI-OTHER ETHNICITY","Ethnicity/National Origin/Ancestry",,
"202506712449117","2025","4","04/04/2025","67","PATROL BORO BKLYN SOUTH","KINGS","FELONY","CRIMINAL MISCHIEF & RELATED OF","MISCHIEF, CRIMINAL 3 & 2, OF M","ANTI-BLACK","Race/Color",,
"202507012473517","2025","5","06/02/2025","70","PATROL BORO BKLYN SOUTH","KINGS","FELONY","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MIS 2 & 3","ANTI-BLACK","Race/Color",,
"202507812108617","2025","1","01/26/2025","78","PATROL BORO BKLYN SOUTH","KINGS","FELONY","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MIS 2 & 3","ANTI-OTHER ETHNICITY","Ethnicity/National Origin/Ancestry",,
"202508812544417","2025","10","11/01/2025","88","PATROL BORO BKLYN NORTH","KINGS","FELONY","CRIMINAL MISCHIEF & RELATED OF","MISCHIEF, CRIMINAL 3 & 2, OF M","ANTI-BLACK","Race/Color",,
"202510012325417","2025","9","09/11/2025","100","PATROL BORO QUEENS SOUTH","QUEENS","FELONY","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MIS 2 & 3","ANTI-BLACK","Race/Color",,
"202510112614717","2025","10","10/05/2025","101","PATROL BORO QUEENS SOUTH","QUEENS","FELONY","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MIS 2 & 3","ANTI-CATHOLIC","Religion/Religious Practice",,
"202510112614817","2025","10","10/05/2025","101","PATROL BORO QUEENS SOUTH","QUEENS","FELONY","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MIS 2 & 3","ANTI-CATHOLIC","Religion/Religious Practice",,
"202510112614917","2025","10","10/05/2025","101","PATROL BORO QUEENS SOUTH","QUEENS","FELONY","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MIS 2 & 3","ANTI-CATHOLIC","Religion/Religious Practice",,
"202510512137917","2025","1","02/01/2025","105","PATROL BORO QUEENS SOUTH","QUEENS","FELONY","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MIS 2 & 3","ANTI-PROTESTANT","Religion/Religious Practice",,
"202512112687417","2025","9","09/19/2025","121","PATROL BORO STATEN ISLAND","RICHMOND","FELONY","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MIS 2 & 3","ANTI-BLACK","Race/Color",,
"202500612223917","2025","4","04/03/2025","6","PATROL BORO MAN SOUTH","NEW YORK","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF,UNCLASSIFIED 4","ANTI-MUSLIM","Religion/Religious Practice",,
"202500612370717","2025","6","06/20/2025","6","PATROL BORO MAN SOUTH","NEW YORK","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF,UNCLASSIFIED 4","ANTI-LGBT (MIXED GROUP)","Sexual Orientation",,
"202504212666717","2025","6","06/25/2025","42","PATROL BORO BRONX","BRONX","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF,UNCLASSIFIED 4","ANTI-OTHER CHRISTIAN","Religion/Religious Practice",,
"202506812276617","2025","4","04/27/2025","68","PATROL BORO BKLYN SOUTH","KINGS","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF,UNCLASSIFIED 4","ANTI-MALE HOMOSEXUAL (GAY)","Sexual Orientation",,
"202510512291817","2025","4","04/22/2025","105","PATROL BORO QUEENS SOUTH","QUEENS","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF,UNCLASSIFIED 4","ANTI-HINDU","Religion/Religious Practice",,
"202500512204017","2025","3","03/18/2025","5","PATROL BORO MAN SOUTH","NEW YORK","FELONY","CRIMINAL MISCHIEF & RELATED OF","MISCHIEF,CRIMINAL,    UNCL 2ND","ANTI-BUDDHIST","Religion/Religious Practice",,"M37687426"
"202500512204217","2025","3","03/18/2025","5","PATROL BORO MAN SOUTH","NEW YORK","FELONY","CRIMINAL MISCHIEF & RELATED OF","MISCHIEF,CRIMINAL,    UNCL 2ND","ANTI-BUDDHIST","Religion/Religious Practice",,"M37687420"
